|000137581449|052025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||516278.28|360|122023|022024|16|344|341|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXXXX0000000000000000000000000000000000|N|||||||577.48|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|062025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||515697.92|360|122023|022024|17|343|340|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXXXX000000000000000000000000000000000000|N|||||||580.36|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|072025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||515114.66|360|122023|022024|18|342|339|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXXXX00000000000000000000000000000000000000|N|||||||583.26|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|082025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||514528.49|360|122023|022024|19|341|338|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXXXX0000000000000000000000000000000000000000|N|||||||586.17|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581449|092025|R|Pulte Mortgage, L.L.C.|Other||5.990|5.990|527000.00||513939.39|360|122023|022024|20|340|337|012054|80|80|1|48|741||Y|P|PU|1|P|OH|18140|430||FRM|N|N|||00|XXXXXX000000000000000000000000000000000000000000|N|||||||589.10|||||||||||||||||||||||||N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581450|012024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||352000.00|360|122023|022024|0|360|360|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N||||||||||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|022024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||352000.00|360|122023|022024|1|359|359|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|||||||333.99|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|032024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||351000.00|360|122023|022024|2|358|358|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|||||||540.73|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|042024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||351000.00|360|122023|022024|3|357|356|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000|N|||||||543.54|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|052024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||350000.00|360|122023|022024|4|356|355|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000000000|N|||||||546.37|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|062024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||349000.00|360|122023|022024|5|355|353|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000000000|N|||||||549.22|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|072024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||349000.00|360|122023|022024|6|354|352|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000|N|||||||552.08|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|082024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||348379.11|360|122023|022024|7|353|350|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000|N|||||||554.96|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|092024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||347796.26|360|122023|022024|8|352|348|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000000000000000|N|||||||582.85|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|102024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||347210.38|360|122023|022024|9|351|347|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000000000|N|||||||585.88|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|112024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||346621.45|360|122023|022024|10|350|345|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000000000|N|||||||588.93|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|122024|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||346029.45|360|122023|022024|11|349|343|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXX000000000000000000000000|N|||||||592.00|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|012025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||345434.37|360|122023|022024|12|348|342|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXX00000000000000000000000000|N|||||||595.08|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|022025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||344836.19|360|122023|022024|13|347|340|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXX0000000000000000000000000000|N|||||||598.18|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|032025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||344234.89|360|122023|022024|14|346|338|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXXXX000000000000000000000000000000|N|||||||601.30|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|042025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||343630.46|360|122023|022024|15|345|337|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXXXX00000000000000000000000000000000|N|||||||604.43|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|052025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||343022.88|360|122023|022024|16|344|335|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXXXX0000000000000000000000000000000000|N|||||||607.58|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|062025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||342412.14|360|122023|022024|17|343|334|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXXXX000000000000000000000000000000000000|N|||||||610.74|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|072025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||341798.22|360|122023|022024|18|342|332|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXXXX00000000000000000000000000000000000000|N|||||||613.92|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|082025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||341181.10|360|122023|022024|19|341|330|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXXXX0000000000000000000000000000000000000000|N|||||||617.12|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581450|092025|B|CMG Mortgage, Inc|Lakeview Loan Servicing, LLC||6.250|6.250|352000.00||340560.76|360|122023|022024|20|340|329|012054|80|80|1|20|788||Y|P|SF|1|P|TN|16860|374||FRM|N|N|||00|XXXXXX000000000000000000000000000000000000000000|N|||||||620.34|||||||||||||||||||||||||N|||||7||N|||||W|N|||||||||||||||7|N|||7|||7|
|000137581451|012024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||513000.00|360|112023|012024|1|359|359|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00|N|||||||||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|022024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||512000.00|360|112023|012024|2|358|358|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000|N|||||||392.75||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|032024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||512000.00|360|112023|012024|3|357|357|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000|N|||||||395.16||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|042024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||511000.00|360|112023|012024|4|356|356|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000|N|||||||397.59||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|052024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||511000.00|360|112023|012024|5|355|355|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000000000|N|||||||425.03||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|062024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||511000.00|360|112023|012024|6|354|354|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX000000000000|N|||||||452.64||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|072024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||510091.05|360|112023|012024|7|353|353|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00000000000000|N|||||||455.43||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
|000137581451|082024|C|CitiMortgage, Inc.|CitiMortgage, Inc.||7.375|7.375|513000.00||509682.82|360|112023|012024|8|352|352|122053|95|95|3|46|813|800|Y|P|SF|1|P|CA|31080|902|30.00|FRM|N|N|||00|XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX0000000000000000|N|||||||408.23||||||||||||||||||||||||1|N|||||7||N|||||A|N|||||||||||||||7|N|||7|||7|
