variant,family,layer,expert,count,weight_sum
base,gravity_formula,43,80,16,16.01582780480385
base,gravity_formula,43,51,21,4.79621809720993
base,gravity_formula,43,81,33,23.930842235684395
base,gravity_formula,43,86,9,2.540872886776924
base,gravity_formula,43,119,1,0.0906219407916069
base,gravity_formula,43,116,11,3.978376731276512
base,gravity_formula,43,117,2,0.4194592535495758
base,gravity_formula,43,73,15,3.9315409511327744
base,gravity_formula,43,94,10,4.674503639340401
base,gravity_formula,43,91,5,1.1154062822461128
base,gravity_formula,43,67,4,3.0974538326263428
base,gravity_formula,43,17,4,1.0635316669940948
base,gravity_formula,43,66,4,1.8620567619800568
base,gravity_formula,45,2,14,2.672353770583868
base,gravity_formula,45,31,19,8.143188640475273
base,gravity_formula,45,60,7,2.0895976051688194
base,gravity_formula,45,85,29,17.580843184143305
base,gravity_formula,45,91,8,3.6562532484531403
base,gravity_formula,45,113,21,15.52458330243826
base,gravity_formula,45,4,28,5.29804140329361
base,gravity_formula,45,12,17,5.331713926047087
base,gravity_formula,45,21,21,7.5825017392635345
base,gravity_formula,45,38,94,26.597908832132816
base,gravity_formula,45,76,20,8.900519408285618
base,gravity_formula,45,57,13,2.756241627037525
base,gravity_formula,45,25,103,29.878239011391997
base,gravity_formula,45,40,31,12.07338461279869
base,gravity_formula,45,95,12,3.8865200877189636
base,gravity_formula,45,116,37,21.649347975850105
base,gravity_formula,45,65,5,1.1647899597883224
base,gravity_formula,45,41,155,60.46434426307678
base,gravity_formula,45,74,74,21.153418466448784
base,gravity_formula,45,99,13,2.8696724995970726
base,gravity_formula,45,105,4,4.60540497303009
base,gravity_formula,45,120,15,4.586116626858711
base,gravity_formula,45,44,21,4.782277591526508
base,gravity_formula,45,36,101,15.59138317964971
base,gravity_formula,45,39,58,16.535931631922722
base,gravity_formula,45,49,8,2.106822043657303
base,gravity_formula,45,84,30,9.279384069144726
base,gravity_formula,45,101,26,8.591950744390488
base,gravity_formula,45,17,11,3.024727836251259
base,gravity_formula,45,58,11,5.319796785712242
base,gravity_formula,45,124,550,360.4761649630964
base,gravity_formula,45,11,20,5.15935643017292
base,gravity_formula,45,86,53,17.351023338735104
base,gravity_formula,45,51,325,167.48252122849226
base,gravity_formula,45,19,7,2.1827892065048218
base,gravity_formula,45,68,100,37.08586381748319
base,gravity_formula,45,108,9,2.3980669528245926
base,gravity_formula,45,73,71,21.357535276561975
base,gravity_formula,45,87,122,45.909063436090946
base,gravity_formula,45,112,12,4.484215617179871
base,gravity_formula,45,42,33,19.554146394133568
base,gravity_formula,45,24,78,48.04286489635706
base,gravity_formula,45,10,3,0.48924459517002106
base,gravity_formula,45,78,9,4.017751753330231
base,gravity_formula,45,93,26,4.912139538675547
base,gravity_formula,45,30,34,8.485670052468777
base,gravity_formula,45,127,10,5.269501835107803
base,gravity_formula,45,104,15,4.816543325781822
base,gravity_formula,45,114,20,6.937718600034714
base,gravity_formula,45,118,43,15.250873923301697
base,gravity_formula,45,26,35,23.338739678263664
base,gravity_formula,45,48,48,24.483251705765724
base,gravity_formula,45,16,34,5.421819873154163
base,gravity_formula,45,46,38,18.840839967131615
base,gravity_formula,45,0,29,20.29721082560718
base,gravity_formula,45,43,4,0.9012902230024338
base,gravity_formula,45,45,17,8.968022134155035
base,gravity_formula,45,52,12,2.7635337486863136
base,gravity_formula,45,7,81,22.05397465452552
base,gravity_formula,45,64,19,4.500998608767986
base,gravity_formula,45,67,20,6.432125106453896
base,gravity_formula,45,47,26,4.7897021882236
base,gravity_formula,45,103,105,34.64387821778655
base,gravity_formula,45,107,36,30.697597444057465
base,gravity_formula,45,115,2,0.25878923386335373
base,gravity_formula,45,15,18,6.626152701675892
base,gravity_formula,45,53,36,13.751140676438808
base,gravity_formula,45,88,27,5.04815686494112
base,gravity_formula,45,34,15,3.2264540009200573
base,gravity_formula,45,62,27,6.769825339317322
base,gravity_formula,45,66,12,4.265048295259476
base,gravity_formula,45,80,5,1.7850393950939178
base,gravity_formula,45,5,2,0.19671928137540817
base,gravity_formula,45,27,2,1.3095371201634407
base,gravity_formula,45,20,8,3.385464236140251
base,gravity_formula,45,18,15,3.977705955505371
base,gravity_formula,45,119,39,21.19449930638075
base,gravity_formula,45,102,25,4.960060533136129
base,gravity_formula,45,13,11,1.7151429951190948
base,gravity_formula,45,75,10,2.3242145478725433
base,gravity_formula,45,110,9,2.1403261721134186
base,gravity_formula,45,117,2,0.42373059689998627
base,gravity_formula,45,71,4,1.18682399392128
base,gravity_formula,45,14,5,0.6346674226224422
base,gravity_formula,45,28,34,10.056634116917849
base,gravity_formula,45,89,7,1.1895132139325142
base,gravity_formula,45,37,9,1.2825824245810509
base,gravity_formula,45,69,21,4.233074550516903
base,gravity_formula,45,55,4,0.617484450340271
base,gravity_formula,45,83,24,8.904649898409843
base,gravity_formula,45,94,5,0.8100180625915527
base,gravity_formula,45,81,8,2.872828781604767
base,gravity_formula,45,82,3,0.6819426417350769
base,gravity_formula,45,50,28,10.657519027590752
base,gravity_formula,45,92,5,0.6531827300786972
base,gravity_formula,45,9,9,1.5311587899923325
base,gravity_formula,45,109,9,5.436547443270683
base,gravity_formula,45,33,4,0.6475313007831573
base,gravity_formula,45,63,13,7.3460023403167725
base,gravity_formula,45,3,8,3.6231116950511932
base,gravity_formula,45,23,4,3.098308026790619
base,gravity_formula,45,54,5,1.748350128531456
base,gravity_formula,45,59,7,2.2104089558124542
base,gravity_formula,47,22,4,0.8917009234428406
base,gravity_formula,47,37,19,7.1037110686302185
base,gravity_formula,47,47,13,3.3423720970749855
base,gravity_formula,47,62,53,13.083111375570297
base,gravity_formula,47,92,16,8.355009391903877
base,gravity_formula,47,30,40,10.393727645277977
base,gravity_formula,47,5,24,7.021975368261337
base,gravity_formula,47,11,82,22.29570733010769
base,gravity_formula,47,20,12,5.87735790014267
base,gravity_formula,47,21,27,10.035066232085228
base,gravity_formula,47,121,5,2.417167514562607
base,gravity_formula,47,7,58,25.349531590938568
base,gravity_formula,47,42,4,0.9274698048830032
base,gravity_formula,47,70,6,1.7367010414600372
base,gravity_formula,47,75,213,101.52994427084923
base,gravity_formula,47,94,30,12.283039152622223
base,gravity_formula,47,46,62,22.039551436901093
base,gravity_formula,47,113,9,4.800445884466171
base,gravity_formula,47,106,6,1.04222272336483
base,gravity_formula,47,59,8,2.4377864599227905
base,gravity_formula,47,38,19,10.85663452744484
base,gravity_formula,47,1,151,51.98412209749222
base,gravity_formula,47,40,13,4.851752951741219
base,gravity_formula,47,114,4,0.550167977809906
base,gravity_formula,47,17,19,6.055182054638863
base,gravity_formula,47,60,9,3.8376053869724274
base,gravity_formula,47,2,307,133.3770659416914
base,gravity_formula,47,18,156,56.18534003943205
base,gravity_formula,47,43,36,9.387302085757256
base,gravity_formula,47,89,66,28.52902679145336
base,gravity_formula,47,80,10,3.4645803570747375
base,gravity_formula,47,66,16,5.230556786060333
base,gravity_formula,47,14,37,12.468430548906326
base,gravity_formula,47,108,14,4.55249984562397
base,gravity_formula,47,41,31,15.159099712967873
base,gravity_formula,47,4,12,5.746462941169739
base,gravity_formula,47,109,4,0.9516120404005051
base,gravity_formula,47,127,52,21.722675159573555
base,gravity_formula,47,49,7,3.2418863773345947
base,gravity_formula,47,117,67,22.0944806560874
base,gravity_formula,47,10,7,1.7490770667791367
base,gravity_formula,47,56,11,4.073895521461964
base,gravity_formula,47,115,29,16.47568215429783
base,gravity_formula,47,33,53,14.07447975128889
base,gravity_formula,47,95,38,20.080962508916855
base,gravity_formula,47,53,167,65.63631754368544
base,gravity_formula,47,61,26,11.654681622982025
base,gravity_formula,47,90,195,61.05315610766411
base,gravity_formula,47,82,66,23.30889919400215
base,gravity_formula,47,34,103,78.27184838801622
base,gravity_formula,47,105,11,2.980189800262451
base,gravity_formula,47,116,8,2.104794532060623
base,gravity_formula,47,29,12,4.388800278306007
base,gravity_formula,47,36,53,13.0020712018013
base,gravity_formula,47,122,37,10.941551089286804
base,gravity_formula,47,64,198,126.38317221403122
base,gravity_formula,47,12,131,95.6607896387577
base,gravity_formula,47,24,88,41.26870033144951
base,gravity_formula,47,112,17,12.550054877996445
base,gravity_formula,47,9,41,10.546194225549698
base,gravity_formula,47,102,17,8.984797924757004
base,gravity_formula,47,8,18,5.170940071344376
base,gravity_formula,47,3,47,16.867484740912914
base,gravity_formula,47,81,19,5.243056625127792
base,gravity_formula,47,73,21,3.6242078319191933
base,gravity_formula,47,107,5,1.2440725415945053
base,gravity_formula,47,27,9,4.982787102460861
base,gravity_formula,47,74,5,0.6991998255252838
base,gravity_formula,47,100,10,2.3109564930200577
base,gravity_formula,47,120,38,19.518383912742138
base,gravity_formula,47,67,17,8.800279170274734
base,gravity_formula,47,71,1,0.21550826728343964
base,gravity_formula,47,51,24,11.55725222826004
base,gravity_formula,47,126,13,3.75169175863266
base,gravity_formula,47,19,12,4.9565452337265015
base,gravity_formula,47,123,16,5.273224756121635
base,gravity_formula,47,48,11,4.175215870141983
base,gravity_formula,47,63,8,1.9424739927053452
base,gravity_formula,47,83,3,0.8708441853523254
base,gravity_formula,47,31,18,5.68087674677372
base,gravity_formula,47,32,5,1.6425013840198517
base,gravity_formula,47,44,14,5.3522046357393265
base,gravity_formula,47,52,2,0.5487902462482452
base,gravity_formula,47,26,12,4.004753120243549
base,gravity_formula,47,88,2,0.5389678478240967
base,gravity_formula,47,72,4,0.7657660990953445
base,gravity_formula,47,124,18,4.825267061591148
base,gravity_formula,47,45,9,2.818683624267578
base,gravity_formula,47,101,14,4.526764199137688
base,gravity_formula,47,77,6,1.8144235908985138
base,gravity_formula,47,55,13,4.487670332193375
base,gravity_formula,47,57,4,0.7768639177083969
base,gravity_formula,47,78,5,1.00800122320652
base,gravity_formula,47,79,8,2.1517060697078705
base,gravity_formula,47,93,13,8.09356865286827
base,gravity_formula,47,0,47,23.04028718173504
base,gravity_formula,47,68,8,1.8768442422151566
base,gravity_formula,47,96,7,3.3804333359003067
base,gravity_formula,47,118,8,2.6439852714538574
base,gravity_formula,47,103,12,6.554965972900391
base,gravity_formula,49,44,80,35.26030394434929
base,gravity_formula,49,58,53,13.694107450544834
base,gravity_formula,49,59,61,26.95569448173046
base,gravity_formula,49,92,21,4.98447348177433
base,gravity_formula,49,101,54,15.841634646058083
base,gravity_formula,49,4,3,0.6554186344146729
base,gravity_formula,49,17,96,28.675544306635857
base,gravity_formula,49,21,130,71.27868238091469
base,gravity_formula,49,69,59,20.459373518824577
base,gravity_formula,49,80,116,41.93305450677872
base,gravity_formula,49,104,35,9.837874636054039
base,gravity_formula,49,32,29,12.968178898096085
base,gravity_formula,49,89,26,9.951845958828926
base,gravity_formula,49,121,36,12.07852977514267
base,gravity_formula,49,41,20,5.364634424448013
base,gravity_formula,49,7,17,6.537303298711777
base,gravity_formula,49,31,20,11.288074254989624
base,gravity_formula,49,97,436,232.2825205475092
base,gravity_formula,49,10,5,1.7592877447605133
base,gravity_formula,49,24,13,2.986667588353157
base,gravity_formula,49,46,15,7.483988747000694
base,gravity_formula,49,74,143,56.54543252289295
base,gravity_formula,49,125,16,3.852688729763031
base,gravity_formula,49,52,136,62.21355186402798
base,gravity_formula,49,65,21,8.815795958042145
base,gravity_formula,49,115,130,58.13335293531418
base,gravity_formula,49,14,7,2.942799225449562
base,gravity_formula,49,64,35,10.327840089797974
base,gravity_formula,49,90,6,1.983380764722824
base,gravity_formula,49,75,24,7.594587981700897
base,gravity_formula,49,19,22,8.742327526211739
base,gravity_formula,49,56,44,13.243857979774475
base,gravity_formula,49,15,60,29.901291474699974
base,gravity_formula,49,57,69,28.665768787264824
base,gravity_formula,49,105,38,19.29581907391548
base,gravity_formula,49,114,9,2.88071371614933
base,gravity_formula,49,77,15,3.9597289115190506
base,gravity_formula,49,112,5,2.337781250476837
base,gravity_formula,49,67,4,1.3305006921291351
base,gravity_formula,49,49,18,4.797398343682289
base,gravity_formula,49,61,115,59.70664030313492
base,gravity_formula,49,5,8,1.8085122257471085
base,gravity_formula,49,48,53,43.68213376402855
base,gravity_formula,49,68,31,8.04115004837513
base,gravity_formula,49,62,87,28.096286237239838
base,gravity_formula,49,78,16,5.571104258298874
base,gravity_formula,49,13,8,1.9601130187511444
base,gravity_formula,49,81,9,6.405665338039398
base,gravity_formula,49,16,85,51.380606427788734
base,gravity_formula,49,11,22,10.115368008613586
base,gravity_formula,49,72,36,14.4454884827137
base,gravity_formula,49,45,43,27.519754841923714
base,gravity_formula,49,96,26,14.172632485628128
base,gravity_formula,49,54,52,25.160299137234688
base,gravity_formula,49,113,19,6.952492892742157
base,gravity_formula,49,95,39,11.992892757058144
base,gravity_formula,49,82,126,38.16313171386719
base,gravity_formula,49,8,8,3.251639634370804
base,gravity_formula,49,93,14,3.9129403829574585
base,gravity_formula,49,100,16,3.7913191616535187
base,gravity_formula,49,122,5,1.6142506152391434
base,gravity_formula,49,79,28,9.107797503471375
base,gravity_formula,49,88,67,23.93804168701172
base,gravity_formula,49,22,19,12.827555239200592
base,gravity_formula,49,70,16,7.865821838378906
base,gravity_formula,49,47,14,4.008824482560158
base,gravity_formula,49,29,8,2.334452986717224
base,gravity_formula,49,25,7,1.9817071557044983
base,gravity_formula,49,0,10,3.327865779399872
base,gravity_formula,49,35,7,2.5999676883220673
base,gravity_formula,49,118,11,4.2145233154296875
base,gravity_formula,49,2,6,1.542557254433632
base,gravity_formula,49,83,16,5.977400481700897
base,gravity_formula,49,76,19,6.551780208945274
base,gravity_formula,49,120,40,11.506635643541813
base,gravity_formula,49,43,38,14.087117075920105
base,gravity_formula,49,55,8,3.4299658238887787
base,gravity_formula,49,86,21,7.367854967713356
base,gravity_formula,49,123,6,1.8082399368286133
base,gravity_formula,49,18,5,1.7873332649469376
base,gravity_formula,49,40,15,4.628347352147102
base,gravity_formula,49,50,20,6.639240428805351
base,gravity_formula,49,1,49,14.620218098163605
base,gravity_formula,49,102,8,2.016512393951416
base,gravity_formula,49,103,4,2.031235784292221
base,gravity_formula,49,53,6,2.4099875390529633
base,gravity_formula,49,73,5,1.84941765666008
base,gravity_formula,49,94,6,1.7468589097261429
base,gravity_formula,49,124,7,2.278802439570427
base,gravity_formula,49,66,2,0.6532081663608551
base,gravity_formula,49,87,3,0.840254932641983
base,gravity_formula,49,33,22,7.5197842717170715
base,gravity_formula,49,27,4,1.11178457736969
base,gravity_formula,49,63,9,3.1253452748060226
base,gravity_formula,49,110,13,2.689963310956955
base,gravity_formula,49,99,4,3.1296626329421997
base,gravity_formula,49,38,6,1.6329109519720078
base,gravity_formula,49,127,11,3.999251738190651
base,gravity_formula,49,108,17,6.692441865801811
base,gravity_formula,49,106,7,1.7557231485843658
base,gravity_formula,49,28,5,1.3786854147911072
base,gravity_formula,49,34,8,3.43976628780365
base,gravity_formula,49,119,4,2.3711456656455994
base,gravity_formula,49,126,7,2.0165268927812576
base,gravity_formula,51,24,8,4.198331415653229
base,gravity_formula,51,57,24,11.59011359512806
base,gravity_formula,51,79,9,2.0243092328310013
base,gravity_formula,51,83,33,21.667125269770622
base,gravity_formula,51,96,12,3.6472191214561462
base,gravity_formula,51,53,27,4.974386919289827
base,gravity_formula,51,2,43,15.897155925631523
base,gravity_formula,51,17,17,6.0845489501953125
base,gravity_formula,51,90,27,7.4344679191708565
base,gravity_formula,51,100,14,6.115868240594864
base,gravity_formula,51,106,27,9.598934918642044
base,gravity_formula,51,95,17,4.006140753626823
base,gravity_formula,51,26,16,3.3850338831543922
base,gravity_formula,51,36,284,99.10166477411985
base,gravity_formula,51,55,174,77.5216050222516
base,gravity_formula,51,116,7,2.06665301322937
base,gravity_formula,51,15,34,10.289716348052025
base,gravity_formula,51,20,16,7.658158868551254
base,gravity_formula,51,84,17,4.560550853610039
base,gravity_formula,51,87,12,7.839303910732269
base,gravity_formula,51,120,80,37.63377837091684
base,gravity_formula,51,97,17,4.8125211000442505
base,gravity_formula,51,6,14,5.1945788115262985
base,gravity_formula,51,114,18,7.795742526650429
base,gravity_formula,51,115,66,33.827880561351776
base,gravity_formula,51,117,94,30.7855379357934
base,gravity_formula,51,123,9,2.688525468111038
base,gravity_formula,51,3,17,5.336264505982399
base,gravity_formula,51,68,16,4.6370998322963715
base,gravity_formula,51,91,7,1.2356882840394974
base,gravity_formula,51,119,26,10.721166849136353
base,gravity_formula,51,45,41,24.304424464702606
base,gravity_formula,51,49,153,57.92626681178808
base,gravity_formula,51,54,47,13.293609246611595
base,gravity_formula,51,80,9,2.5636490136384964
base,gravity_formula,51,41,22,8.558552250266075
base,gravity_formula,51,93,8,2.5850397869944572
base,gravity_formula,51,94,10,3.7359015345573425
base,gravity_formula,51,28,40,16.677955627441406
base,gravity_formula,51,32,25,9.7857356518507
base,gravity_formula,51,33,16,6.502267122268677
base,gravity_formula,51,43,24,7.7669419795274734
base,gravity_formula,51,60,38,12.85383740067482
base,gravity_formula,51,75,15,5.203563883900642
base,gravity_formula,51,105,22,6.711147651076317
base,gravity_formula,51,51,20,6.665607064962387
base,gravity_formula,51,18,41,17.458197742700577
base,gravity_formula,51,98,17,5.3935114443302155
base,gravity_formula,51,38,5,2.1879500448703766
base,gravity_formula,51,67,13,4.43915781378746
base,gravity_formula,51,125,74,46.237733066082
base,gravity_formula,51,48,75,31.548563688993454
base,gravity_formula,51,62,56,24.779017090797424
base,gravity_formula,51,76,23,5.9644534811377525
base,gravity_formula,51,109,45,35.54466865956783
base,gravity_formula,51,112,47,16.464578315615654
base,gravity_formula,51,61,35,17.20856161415577
base,gravity_formula,51,82,22,17.576904147863388
base,gravity_formula,51,37,14,4.679452523589134
base,gravity_formula,51,14,4,0.9843403398990631
base,gravity_formula,51,66,4,1.2484364211559296
base,gravity_formula,51,78,38,10.48647366464138
base,gravity_formula,51,31,16,9.492397129535675
base,gravity_formula,51,92,31,7.761478953063488
base,gravity_formula,51,103,14,4.820297092199326
base,gravity_formula,51,86,29,10.645487442612648
base,gravity_formula,51,1,29,14.812316328287125
base,gravity_formula,51,35,50,23.298323765397072
base,gravity_formula,51,58,76,26.239385098218918
base,gravity_formula,51,74,48,18.098840087652206
base,gravity_formula,51,29,30,12.498955503106117
base,gravity_formula,51,70,28,10.37561197578907
base,gravity_formula,51,63,30,12.20941735804081
base,gravity_formula,51,12,45,25.415234088897705
base,gravity_formula,51,27,62,38.702705681324005
base,gravity_formula,51,113,48,29.153818637132645
base,gravity_formula,51,9,210,95.38974539190531
base,gravity_formula,51,85,140,72.47111991047859
base,gravity_formula,51,19,19,5.744939059019089
base,gravity_formula,51,39,17,5.2278121560812
base,gravity_formula,51,10,41,13.615593925118446
base,gravity_formula,51,40,63,34.37015824019909
base,gravity_formula,51,121,21,7.67619252204895
base,gravity_formula,51,44,53,17.349947713315487
base,gravity_formula,51,59,2,0.4877832978963852
base,gravity_formula,51,42,5,1.3038458675146103
base,gravity_formula,51,108,25,7.888266354799271
base,gravity_formula,51,88,24,5.580640807747841
base,gravity_formula,51,73,13,8.124814599752426
base,gravity_formula,51,7,16,3.3734017238020897
base,gravity_formula,51,104,9,2.24961519241333
base,gravity_formula,51,72,17,5.805747851729393
base,gravity_formula,51,47,17,6.461001008749008
base,gravity_formula,51,81,8,2.818915441632271
base,gravity_formula,51,30,8,2.7744070887565613
base,gravity_formula,51,22,6,6.782688409090042
base,gravity_formula,51,118,4,1.1818827837705612
base,gravity_formula,51,111,14,6.603572636842728
base,gravity_formula,51,102,8,3.087150454521179
base,gravity_formula,51,16,9,2.864494800567627
base,gravity_formula,51,101,12,9.266708374023438
base,gravity_formula,51,126,14,5.301957830786705
base,gravity_formula,51,34,4,3.14662903547287
base,gravity_formula,51,69,9,2.239774167537689
base,gravity_formula,51,99,9,1.582085907459259
base,gravity_formula,51,46,6,2.607763022184372
base,gravity_formula,51,13,5,4.306075215339661
base,gravity_formula,51,71,9,3.618958607316017
base,gravity_formula,51,25,4,0.8821947425603867
base,gravity_formula,51,23,5,1.5804738998413086
base,gravity_formula,51,56,2,0.393947958946228
base,gravity_formula,3,66,5,1.6915403604507446
base,gravity_formula,3,23,1,0.3952133357524872
base,gravity_formula,6,46,4,1.2787469178438187
base,gravity_formula,6,10,3,1.049105316400528
base,gravity_formula,8,103,3,0.8676995038986206
base,gravity_formula,8,16,12,4.490366458892822
base,gravity_formula,8,4,2,0.6711151897907257
base,gravity_formula,8,54,1,0.29550182819366455
base,gravity_formula,8,97,1,0.18358825147151947
base,gravity_formula,8,57,5,2.0444599390029907
base,gravity_formula,8,87,7,2.2514148950576782
base,gravity_formula,8,35,2,0.6392351388931274
base,gravity_formula,10,36,4,1.5092365741729736
base,gravity_formula,10,84,6,1.8175839483737946
base,gravity_formula,10,119,3,1.0003999769687653
base,gravity_formula,13,87,8,3.0660503208637238
base,gravity_formula,13,31,1,0.3644871711730957
base,gravity_formula,13,92,2,0.6970140039920807
base,gravity_formula,13,58,3,0.7639061957597733
base,gravity_formula,15,20,3,0.7812953889369965
base,gravity_formula,15,92,1,0.27960893511772156
base,gravity_formula,15,60,8,2.7126066386699677
base,gravity_formula,15,79,1,0.3485443890094757
base,gravity_formula,15,72,1,0.3297071158885956
base,gravity_formula,15,90,2,0.5434605777263641
base,gravity_formula,15,58,2,0.7090579569339752
base,gravity_formula,15,103,2,0.6028069853782654
base,gravity_formula,17,89,2,0.6351849734783173
base,gravity_formula,17,68,2,0.8205987811088562
base,gravity_formula,17,79,3,1.1513124108314514
base,gravity_formula,17,49,5,1.205044999718666
base,gravity_formula,20,59,5,1.7562659978866577
base,gravity_formula,20,109,1,0.2916314899921417
base,gravity_formula,20,89,1,0.2954118549823761
base,gravity_formula,22,46,1,0.2952791452407837
base,gravity_formula,22,75,1,0.2533140480518341
base,gravity_formula,24,17,2,0.6561262607574463
base,gravity_formula,24,24,3,0.8584444522857666
base,gravity_formula,24,61,1,0.262359619140625
base,gravity_formula,24,51,5,1.3660936951637268
base,gravity_formula,27,61,5,1.6044434309005737
base,gravity_formula,27,118,2,0.6392157077789307
base,gravity_formula,27,4,1,0.25900664925575256
base,gravity_formula,27,16,3,1.0013653337955475
base,gravity_formula,27,81,3,0.7818595170974731
base,gravity_formula,29,98,4,1.4538655281066895
base,gravity_formula,31,51,4,1.2891814410686493
base,gravity_formula,34,34,3,0.9269344806671143
base,gravity_formula,36,57,1,0.33420827984809875
base,gravity_formula,36,33,2,0.6706479787826538
base,gravity_formula,36,119,2,0.5766271948814392
base,gravity_formula,36,110,1,0.23395633697509766
base,gravity_formula,36,121,1,0.07928745448589325
base,gravity_formula,38,99,3,0.45548518002033234
base,gravity_formula,38,77,1,0.17129452526569366
base,gravity_formula,40,94,1,0.20737281441688538
base,gravity_formula,40,70,3,0.7338187396526337
base,gravity_formula,43,42,1,0.2675260901451111
base,gravity_formula,43,106,2,0.5079164803028107
base,gravity_formula,43,25,4,0.7396122217178345
base,gravity_formula,45,29,2,0.3626483231782913
base,gravity_formula,45,97,3,0.43370676785707474
base,gravity_formula,45,35,3,0.5244712382555008
base,gravity_formula,45,79,1,0.3749626874923706
base,gravity_formula,45,125,5,0.9464383125305176
base,gravity_formula,45,6,2,0.24052312225103378
base,gravity_formula,47,58,2,0.1900286078453064
base,gravity_formula,47,84,2,0.642531007528305
base,gravity_formula,47,25,2,0.3578479290008545
base,gravity_formula,47,54,2,0.44367755949497223
base,gravity_formula,47,110,2,0.4579916000366211
base,gravity_formula,49,37,1,0.2535301148891449
base,gravity_formula,49,84,4,1.27662992477417
base,gravity_formula,49,98,3,0.908180445432663
base,gravity_formula,49,60,1,0.39275652170181274
base,gravity_formula,51,110,1,0.15524283051490784
base,gravity_formula,51,5,1,0.26243847608566284
base,gravity_formula,51,21,1,0.23117199540138245
base,gravity_formula,3,59,3,1.0625022053718567
base,gravity_formula,6,35,1,0.33914223313331604
base,gravity_formula,8,122,2,0.7277284562587738
base,gravity_formula,8,30,1,0.38889992237091064
base,gravity_formula,8,85,1,0.4196682870388031
base,gravity_formula,10,63,1,0.3231377899646759
base,gravity_formula,10,121,1,0.3413008153438568
base,gravity_formula,10,106,1,0.3409850001335144
base,gravity_formula,13,79,2,0.7585145831108093
base,gravity_formula,13,103,1,0.19692471623420715
base,gravity_formula,13,7,1,0.3526538014411926
base,gravity_formula,13,105,1,0.3110361397266388
base,gravity_formula,15,81,1,0.3352174162864685
base,gravity_formula,15,115,1,0.3864351212978363
base,gravity_formula,17,43,1,0.3842354118824005
base,gravity_formula,20,9,1,0.3311019539833069
base,gravity_formula,22,77,1,0.23008710145950317
base,gravity_formula,24,39,2,0.660448431968689
base,gravity_formula,24,26,2,0.6111822426319122
base,gravity_formula,24,75,1,0.40265583992004395
base,gravity_formula,24,102,1,0.44342780113220215
base,gravity_formula,24,14,1,0.2946603000164032
base,gravity_formula,24,117,1,0.2870315611362457
base,gravity_formula,27,70,1,0.31339332461357117
base,gravity_formula,27,46,2,0.7389107346534729
base,gravity_formula,27,115,7,2.408583849668503
base,gravity_formula,27,97,3,0.84719517827034
base,gravity_formula,27,57,1,0.3548133969306946
base,gravity_formula,27,91,1,0.27862977981567383
base,gravity_formula,27,122,1,0.32018527388572693
base,gravity_formula,27,83,1,0.24139544367790222
base,gravity_formula,27,66,2,0.5479931533336639
base,gravity_formula,31,65,2,0.8039580881595612
base,gravity_formula,36,84,1,0.259322851896286
base,gravity_formula,36,94,1,0.26497775316238403
base,gravity_formula,36,11,1,0.4010486900806427
base,gravity_formula,36,122,1,0.24740350246429443
base,gravity_formula,38,78,2,1.6776800751686096
base,gravity_formula,38,95,3,0.5110826194286346
base,gravity_formula,38,52,3,0.3568088859319687
base,gravity_formula,40,104,1,0.3043467700481415
base,gravity_formula,40,16,2,0.4610818326473236
base,gravity_formula,43,112,1,0.13172538578510284
base,gravity_formula,45,77,1,0.06054127961397171
base,gravity_formula,45,106,1,0.3201991021633148
base,gravity_formula,47,111,2,0.5347206890583038
base,gravity_formula,47,28,1,0.31343066692352295
base,gravity_formula,47,86,1,0.35191985964775085
base,gravity_formula,49,12,4,0.9451844692230225
base,gravity_formula,49,51,1,0.2567915916442871
base,gravity_formula,49,42,1,0.26761287450790405
base,gravity_formula,49,111,1,0.42923474311828613
base,gravity_formula,6,53,2,0.6484245359897614
base,gravity_formula,6,72,1,0.40618109703063965
base,gravity_formula,22,121,2,0.39397604763507843
base,gravity_formula,24,50,1,0.2682499885559082
base,gravity_formula,29,53,1,0.44700828194618225
base,gravity_formula,29,61,1,0.5027969479560852
base,gravity_formula,31,126,1,0.31121203303337097
base,gravity_formula,34,127,1,0.2825092077255249
base,gravity_formula,36,76,1,0.24680770933628082
base,gravity_formula,38,80,1,0.24561196565628052
base,gravity_formula,38,97,1,0.19509443640708923
base,gravity_formula,45,121,2,0.37294793128967285
base,gravity_formula,45,22,1,0.08991662412881851
base,gravity_formula,47,98,2,0.3847602903842926
base,gravity_formula,47,119,1,0.18544146418571472
base,gravity_formula,49,109,2,0.6742016077041626
base,gravity_formula,49,117,1,0.16712547838687897
base,numeral_system,1,11,22,9.37269440293312
base,numeral_system,1,34,40,19.611912667751312
base,numeral_system,1,69,23,11.274169862270355
base,numeral_system,1,74,20,10.823947936296463
base,numeral_system,1,113,17,6.9115064442157745
base,numeral_system,1,24,29,11.683948293328285
base,numeral_system,1,12,14,6.174434304237366
base,numeral_system,1,29,18,7.054036468267441
base,numeral_system,1,45,33,12.848984450101852
base,numeral_system,1,57,18,7.933656752109528
base,numeral_system,1,119,35,11.7299744784832
base,numeral_system,1,6,22,6.4708230793476105
base,numeral_system,1,1,12,5.764266520738602
base,numeral_system,1,8,8,3.5278020203113556
base,numeral_system,1,9,4,1.3342339992523193
base,numeral_system,1,64,21,9.180971920490265
base,numeral_system,1,85,33,16.06606101989746
base,numeral_system,1,15,14,4.292637810111046
base,numeral_system,1,54,24,9.859757274389267
